Mass,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24
217.108138,4326608,7324713,4181763,2264336,5144908,5356611,3325375,5186337,7626548,5029954,5667952,0,0,15267732,0,61426881,45736337,3589819,5829014,5503776,5474229,4561187,7891045,5993728
217.1233928,0,2845150,11712066,1967786,0,0,0,0,0,0,0,0,0,0,0,6557240,0,3241838,0,2455383,0,3621573,2743486,0
218.0128764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973841,0,0,0,0,0,0
218.0458765,0,0,0,0,0,0,0,0,2481177,0,0,0,0,0,0,3980387,0,3372215,0,0,0,0,0,0
218.0669901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147721,0
218.0822457,0,3869415,4692647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218.0822791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696549,0,0,0,0,0,2333150,0,0
218.0935051,0,0,0,0,0,0,0,0,0,0,0,2092329,0,0,0,0,0,0,0,0,0,0,0,0
218.1186441,0,2552427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218.9692086,0,0,0,0,0,0,1938889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218.9934924,0,0,2911569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218.9943807,0,0,2704878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955135,0
218.9968766,0,0,0,0,0,0,0,0,0,2131128,0,0,0,0,0,0,0,0,0,0,0,2326714,0,0
219.0081287,0,0,0,0,0,0,0,0,0,0,2043719,0,0,0,0,0,0,0,0,0,0,0,0,0
219.0121384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483602,0
219.0298875,2732789,4979953,6413787,0,3229512,4037959,0,2522381,3418927,0,2742766,0,6578106,0,1879102,7073683,0,3067080,3586967,3629166,4448486,4325736,5697233,4638006
219.0332685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3812103,5540601,0,0
219.0411266,0,0,0,0,0,2714835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.0444981,2612769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.0510156,0,0,0,0,0,1871122,0,2287902,2329531,0,2302029,0,0,0,0,3623340,0,0,1880295,0,1879045,0,0,0
219.0662747,8689171,22706299,24948652,4128055,5970310,0,2980692,2541483,5029609,4369759,5481062,0,15569538,0,2667195,27359723,21063670,8730671,9269642,11183836,10477713,10950341,13770244,15319765
219.069664,3500682,5419823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10713863,0,0,0,4010862,0,0,3080296
219.0775157,0,2719129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.0873996,0,2451251,2293459,0,0,2813723,2200248,2282342,1811143,2022419,2131194,0,0,0,0,6072637,0,2862430,2554398,2027799,2196956,0,2265754,2079089
219.102661,4527010,13669340,21452837,2970384,4488829,0,0,2158574,2859143,2640727,3332456,0,12061990,0,3149898,20236700,12911238,5121632,0,5075919,3894092,8685603,8521374,7198194
219.1390402,0,2411590,6047959,0,0,0,0,0,0,0,0,0,0,0,1807868,7252989,0,2477741,0,0,0,2701636,0,1978442
219.175439,0,0,0,2143519,2948927,0,0,4073907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.9743586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164729,0,0,0,0,0,0
219.9856055,0,0,0,0,0,0,0,0,2314432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.9887489,0,0,0,0,0,1797465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0073803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965015,0,0,0,0,0
220.01861,0,0,0,0,0,0,0,0,0,0,0,2157108,0,0,0,0,0,0,0,0,0,0,0,0
220.0186324,0,0,0,0,0,0,3070166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0251608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832464,0,0,0,0,0,0,2744242,0
220.0437646,0,0,0,0,0,0,0,0,0,0,0,2128791,0,0,0,0,0,0,0,0,0,0,0,0
220.0615163,3000694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400095,0,0,5470807,0,0,0,5569366,0
220.0727747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384950
220.0826585,0,0,0,0,2684385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0979037,0,0,4884038,0,0,0,0,0,0,0,0,0,0,0,0,6727594,0,0,0,0,0,0,0,0
220.1455304,0,0,0,0,0,0,0,0,0,0,2999888,0,0,0,0,0,0,0,0,0,0,0,0,0
220.9696065,0,0,0,0,0,0,0,0,0,0,2399878,0,0,0,0,0,0,0,0,0,0,0,0,0
221.0091519,0,4120271,3878730,0,0,3469372,0,0,0,1865303,0,0,6219220,0,2104691,0,0,0,0,0,2098666,2164758,2384039,0
221.0125521,0,0,0,0,0,0,0,0,0,0,0,2001146,0,0,0,0,0,0,0,0,0,0,0,0
221.0311571,0,0,0,0,0,0,0,0,0,0,0,2063419,0,0,0,0,0,0,0,0,0,0,0,0
221.0455394,10370291,21199327,18881413,3898020,6966263,8487557,3282464,6778373,10863920,3936091,5956682,0,24259482,26817432,7820661,25535002,22492678,11092107,18919329,13231506,15210550,11767048,13906477,12553450
221.0489018,0,0,0,0,0,0,0,0,0,0,0,0,6907764,0,0,16125437,27975832,0,7981867,3375875,0,9110033,6560534,0
221.0489324,0,4202135,0,0,0,0,0,2002592,0,0,0,0,0,0,0,0,0,6206460,0,0,5784524,0,0,4090074
221.060791,0,2152780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.0819244,10181614,26488752,30207191,15709461,35935239,6172550,12707357,13210681,10250131,9735219,16273614,0,43594048,86983758,10557738,1041568745,0,11753019,9706334,16794215,11149250,17698418,1234810272,898209972
221.1183119,3128825,11273106,14163144,3179685,3815463,0,0,1955418,0,3383283,2740555,0,9375342,10140573,3312785,13427592,11954697,4273023,0,3941036,2172866,6923084,6101615,6227037
221.1547025,0,0,0,1988305,0,0,0,0,0,0,0,0,0,9699348,0,0,0,0,0,0,0,0,0,0
222.0043907,0,0,0,0,0,2674833,0,1821277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.0230393,0,0,12293229,0,0,0,0,0,0,0,0,0,0,0,0,0,6270365,0,7889886,13487193,0,0,0,0
222.0407882,0,0,0,0,0,5126896,0,0,4340477,0,0,0,0,0,0,6918358,5781587,0,7961411,0,0,0,0,5129314
222.0441877,0,0,0,0,1973898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.0560571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357869
222.0771913,5632540,11191740,9638158,0,0,0,0,0,0,2303786,0,0,0,0,0,12414061,10600004,0,0,7555641,0,5629152,8121120,0
222.09582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124255
222.1135757,0,4169021,0,0,0,0,0,0,0,0,0,0,0,0,0,3945576,0,0,0,0,0,0,1967323,0
222.9818947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517019,0,0,0,0,0,0,0,0
223.0070671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9919489,0,0,12236094,0,8900244,0,0,0
223.0183,0,2196151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.0248041,5497189,7012332,6245178,0,4107372,8205704,2292044,3297538,3834153,4022329,5185522,0,12467745,16370195,3525578,11782536,11837877,4211455,5671682,1924582,6180115,5079616,9004210,7205432
223.0281867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254821,0,0,0,0,0,0
223.0360303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109922,0,0,0,0,0
223.0360586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618898,0,0,0,0,0,0,0,0
223.0400547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161566,0,0,0,0,0,0,0,0,0
223.0434333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877745,0,0,0,0
223.0611898,19779447,45098366,38466237,6140147,19043592,11617937,7941575,10044221,15199588,8215085,16724569,0,29755987,34881510,12705422,53197223,55770499,21095378,28601430,21813903,23625906,21260636,31678072,33372211
223.0724387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019974,7027430,0,2191034,0,0,3025732,0,0,3004597
223.0764416,0,2101600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.0975747,12691972,37939385,42547863,6584084,10214872,5344250,3673224,7470349,6646225,5003404,10931649,0,0,30934601,7665918,44652022,30521520,16306524,13346982,17204112,14366865,15964777,25988822,23861661
223.1088369,0,0,2010910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625212,0,0,0,0,0
223.1339621,3051806,6980036,13270858,2493140,2054219,0,0,1984243,0,0,1955388,0,0,7560788,0,14651350,9137758,4692105,0,3620421,2978102,5039989,6273612,4043768
223.1703408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390398,0,0,0,0,0,0,0,0
224.0200788,0,0,0,0,0,0,1931439,0,2730453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.0564554,0,0,8517182,0,0,0,0,0,0,0,0,0,0,0,0,0,11402239,5850842,0,0,0,0,0,0
224.0928348,0,12323618,0,0,0,0,0,0,0,0,0,0,5803507,0,0,0,0,0,0,0,0,0,0,6444943
224.9685415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848283,0,0,0,0
224.9862974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253640,7611278,0,0,4357364,5364292,0,0,0
224.9863233,0,0,0,0,0,0,2623857,0,0,0,0,0,0,0,0,0,0,4193874,0,0,0,0,0,5195268
225.0040717,0,0,2084942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.0161738,0,0,0,2139948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.0226821,0,5936000,5685571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760365,3231904,3106566,2764148,2295159,0
225.022722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021021
225.0404548,5730984,12240986,9156436,5032114,14236440,9755490,5479414,9016423,11466203,4971357,8242010,0,20368823,21117757,4597538,26206710,145016033,5387088,11591218,9017270,9827902,10681957,21118254,38676336
225.0413303,2134441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.0517168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129159,0,0,0
225.0557039,0,0,2446709,0,0,0,0,0,0,0,0,0,0,0,0,2833123,0,0,0,0,0,2138562,0,0
225.0768403,27998080,70793085,64051304,17462019,29091065,22578550,13463450,23248433,34060002,13448606,23396089,0,52129925,74127885,12232361,76152246,74777759,29457026,35430253,38206490,34274552,38141915,59230967,52351124
225.0880747,0,0,6359923,0,0,0,0,0,15804654,0,0,0,0,0,0,0,0,0,2088119,4288531,0,3297670,0,0
225.0920944,0,2755400,3328551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074349,0,0,0,0,0,0
225.1132258,14233928,44911009,45119820,8345211,6089553,3121979,3366807,3979451,7268562,3518564,7938897,0,21072691,33650908,3684688,45410934,35019484,14867205,12779321,21458102,18283346,19983777,26400511,20009528
225.1496108,1880536,3902353,4645004,0,0,2141020,0,0,0,0,0,0,12485794,6692339,0,6341847,4740882,3140363,0,2859729,2553624,3991059,0,2751028
225.9815778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754985,0,0,0,0,0,0,0,2801537
226.0258228,0,0,0,0,0,0,0,0,0,0,0,2161804,0,0,0,0,0,0,0,0,0,0,0,0
226.0356949,0,0,0,0,0,0,0,0,0,2204843,2887477,0,0,0,0,3669947,0,0,0,0,0,0,2682778,0
226.0357208,0,0,0,0,0,0,0,4502514,2652091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.0621874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000583,0
226.0721183,0,12851659,10145550,3121231,0,8266227,0,0,0,0,0,0,0,0,0,0,10441849,0,6458285,7193471,8503607,8145475,12388395,0
226.1019444,0,0,0,0,0,0,2076396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.1085008,0,6170851,0,0,0,0,0,0,0,0,0,0,0,0,0,5768207,0,0,0,0,2411114,3041762,0,3130469
226.9842016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356517,0,0,0,0,0,0,0,0
226.992074,0,0,0,0,0,0,0,1881194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.0019467,0,0,0,0,0,0,0,0,0,0,3035781,0,6787214,0,0,0,0,0,12682104,0,0,14725681,0,0
227.0019829,3903104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17188306,0,0,0,7409129,0,7285232,0
227.0197079,0,0,0,0,0,2685819,0,1972406,0,0,0,0,0,0,0,3338659,7169806,0,0,0,0,0,2310224,2029932
227.019734,0,1925499,0,0,2766129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.0383592,3945510,11404297,9445894,0,0,0,0,0,0,0,0,0,0,0,0,0,20560893,7986513,0,7717118,7871156,0,0,0
227.0495912,0,2286525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.0561052,27628226,47295871,30105083,13561717,33566453,51834894,34663905,59337706,87655319,24548034,42259403,0,77037051,99439301,11236926,86486253,69766978,24971813,52229800,39202465,40877133,35167431,52357074,48936348
227.0673234,3398641,0,0,0,0,1916895,0,0,0,0,0,0,0,0,0,0,0,0,0,2465770,0,0,4040217,0
227.0673537,0,3576273,0,0,0,0,0,0,0,0,0,0,0,0,0,3681174,0,0,0,0,0,0,0,0
227.0713589,0,2725958,4094590,2348061,0,0,0,0,0,0,2012383,0,0,0,2593666,3125162,0,0,0,2221564,0,0,0,0
227.0747229,0,2719594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592889,0,2478216,0,0,0,0,0
227.0924897,39814227,90203051,76546792,14091533,25687101,22960550,21305943,26675902,39660616,11896476,25968018,0,0,0,6725715,122266941,122967567,37466352,43514782,61391191,47565249,50550870,63665156,60122312
227.1037444,0,5529841,0,0,0,0,0,0,0,0,0,0,7745509,0,0,0,0,2570553,0,0,0,0,4066963,0
227.1077406,0,2133336,2537899,0,0,0,0,0,0,0,0,0,0,0,0,5531150,0,0,0,0,0,0,0,0
227.128875,7234973,19765688,19063733,2047760,4716349,2430553,2316832,2472891,3362695,2106845,3491590,0,0,0,0,35367980,28495323,7734122,5073860,13327662,8059893,8812101,12869526,9822965
227.1652639,0,0,0,0,0,0,0,0,0,0,0,0,0,10116964,0,4436652,0,0,0,0,0,0,0,0
228.0302265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533417,0,0,0
228.0335986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061844,3489193,2901152,0,0,0
228.0513783,2669929,0,0,0,0,0,0,0,0,0,2882362,0,0,0,3196655,0,0,0,0,0,2712361,2560025,0,0
228.0877522,0,0,0,0,3192258,0,0,0,0,0,0,0,0,0,1961009,0,0,0,0,0,8605388,5530528,0,0
228.0989579,0,0,2005137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.1241302,0,2884718,2350403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.1605322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441385,0,0,0,0
228.9383065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2270640,0
228.9634852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6454076,0,0,0,0,0,0,0,0
229.0175937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20796037,0,0,17278262,10887601,0,0,9781418,6020676
229.0176362,0,0,0,0,0,2790303,0,0,3051923,0,0,0,0,0,0,0,27637832,0,0,0,11795844,0,0,0
229.0288385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952991,0
229.0353675,2002935,3234937,0,3091193,0,8277174,3175540,7492070,7578371,5390859,3713193,0,0,0,0,8482434,15644019,0,2044799,2485812,0,3234372,4997695,4591422
229.050623,0,3317699,4450888,0,0,0,0,0,0,0,0,0,0,0,0,5282697,0,2131844,0,2273631,2341591,2357218,0,2618996
229.0539998,0,13455904,0,0,0,0,0,0,0,0,0,0,5646504,0,0,9821906,14997409,0,6093029,6434561,0,0,0,0
229.0717556,31377477,55157673,37228927,18536980,30780464,57339591,25047932,44959363,72460588,28650876,33715727,0,73353184,134062460,14414103,113297167,104741804,28846978,52172308,42358144,51078206,52197368,60667986,59960338
229.0830055,0,2122533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496192,0
229.0870097,0,4620439,9402069,2476584,2838096,0,0,0,0,0,2134335,0,0,0,0,7754310,0,0,0,2244415,2054476,2537091,2369766,4309760
229.1081411,12287087,33074653,22670867,8210020,5916808,7837207,3126700,6234857,14087206,5180028,7874254,0,17221219,103460545,4107646,56771820,43598726,11796964,13242419,17814880,15657499,19430575,23147468,22173734
229.1193936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347901,0,0,0,0,0,0,0,0
229.1233912,0,2543075,4902257,0,0,0,0,0,0,0,0,0,0,0,0,4097435,0,0,0,0,0,0,0,0
229.1445262,0,4755233,3923676,3150819,0,0,0,2809411,6334528,2610877,2733096,0,0,72742917,0,8999977,10305039,2660283,2021246,3032061,2442244,3239670,4063943,2216555
229.9587283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4381598,0,0,0,0,0,0,0,0
230.0458679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091642,0,0,0
230.0459036,0,2809243,0,0,0,2238853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211744,0,2151433
230.0492295,0,0,3590457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.0492612,2143184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938958,2543662,0,3053187,0,0
230.0670161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768681,0,0,0,0,0,0,3667191,2859149
230.0822666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076634,0,0
230.1033759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178700,0,0,2954153,0
230.1034139,0,2397675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416191,0,0,2190443,0,0
230.118657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148354,0,0,0,0,0,0,0,0
230.1298852,0,0,0,0,2067952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0298869,0,2186076,3791719,0,0,2046600,0,1993640,2090710,0,0,0,0,0,2116723,4350022,0,0,2594757,1932081,0,1990669,3153747,2170744
231.0332699,0,0,6742428,0,0,0,0,0,0,0,0,0,0,0,0,0,18545531,0,0,0,0,0,9429817,0
231.0445057,0,0,0,0,0,0,0,0,2279356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0510198,0,2687146,0,2546883,2018760,6644787,0,3769633,5819923,3936047,2235536,0,6505842,7976923,0,5630803,0,1959615,3217751,0,2667430,2380687,0,3415599
231.051046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4681701,0,0,0,0,0,0,0
231.0662751,2531624,9129818,15090210,2801410,2633942,1833413,0,1879932,0,0,2280414,0,10374337,0,4004681,12086927,10272519,5107482,2317157,3835018,2815007,8114227,5331533,5078992
231.0696629,0,0,9853512,0,0,0,0,0,0,0,0,0,0,0,0,11122857,0,0,6388443,0,0,0,0,2226633
231.0775019,0,2322885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0874058,7992626,15424781,9952133,8109049,6523654,19851324,6323999,10362414,19743277,9434558,9278577,0,19385645,81949256,2467934,47768717,44029714,6994067,12931918,12025316,10420271,21730519,16664155,17063306
231.1026622,0,9110245,14460382,2549708,2826076,0,0,0,0,0,0,0,0,0,2519649,12610073,9355212,4380471,0,2526155,2527516,7735329,4866783,5729163
231.1026886,0,0,0,0,0,0,0,0,0,0,0,0,8702445,0,0,0,0,0,0,0,0,0,0,0
231.1138837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244625,0,0,0,0,0,0,0,0,0
231.1237909,0,6685896,4165224,0,0,2838862,0,2418320,4359327,2237417,0,0,10191337,50712982,0,14695318,14769335,2118640,2526342,3567165,2780860,6974054,4225654,3693118
231.1390447,0,2801972,6724810,1968396,0,0,0,1984038,0,0,2065351,0,0,0,0,5244115,0,0,0,0,0,2685564,0,0
231.9644893,2127505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232.028503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348978,0,0,0,0,0
232.0615475,0,4987329,0,1914111,0,0,0,0,0,0,0,0,0,0,0,0,0,2120031,0,0,0,2165065,0,2549252
232.0979113,0,0,5575844,0,0,0,0,0,0,0,0,0,0,0,0,8277198,4542579,0,0,0,0,0,0,0
232.1190343,0,0,0,0,0,0,0,0,0,0,0,0,0,12218040,0,0,0,0,0,0,0,0,0,0
232.9947627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5655822,0,0,0,0,0,0,0,0
233.0091503,0,0,3427769,2991695,0,3153268,0,0,0,0,0,0,0,0,0,3637100,0,0,0,0,0,3144278,0,0
233.0125337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5344599,8022528,0,0,0,0,0,0,2076096
233.0455419,5867910,14301144,13799451,1990230,4364090,2703432,0,2361144,4123231,2817359,2473869,0,12613668,9712502,3521999,17058624,13133909,5364429,8474261,7482215,6514084,5476345,11577290,11087476
233.0488984,4879389,11861534,0,0,2035587,0,0,0,0,0,0,0,0,0,0,22478699,32561088,0,8552412,0,0,15036368,9109905,6178314
233.0489337,0,0,8174594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250611,0,7372191,8027355,0,0,0
233.05678,0,4922852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233.0666701,2033534,2294714,0,0,0,2150348,2600924,0,2355801,0,0,0,0,0,0,9612996,22965462,2476470,2107859,0,0,0,0,2690754
233.0819275,7817711,27019897,32304221,6767025,6937837,3032506,0,4055113,5023904,3437108,5487815,0,13853975,13370331,3887704,32243221,22417413,9764444,8805652,11549847,8798928,12660878,17831443,15530518
233.0852955,5772582,18583519,16508996,0,0,0,0,0,0,0,0,0,0,0,0,18595263,34447727,12524722,13495771,0,0,15399061,7853610,4167028
233.0931482,0,0,3123798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302159,0,0
233.1030532,0,4876415,3024748,2189138,0,0,0,0,0,0,2751620,0,0,0,0,19326328,8033254,0,0,2671474,0,2531194,3355910,3719724
233.1030794,0,0,0,0,0,0,0,0,0,0,0,0,0,11689181,0,0,0,0,0,0,0,0,0,0
233.1183128,0,11066394,18667136,2821213,3677017,0,0,0,0,2962368,2853865,0,8145642,0,0,18594089,13795381,4177371,0,2727871,2571492,6950275,7043309,5279032
233.1546958,0,0,3652794,6969824,0,0,0,0,0,0,0,0,0,0,5059579,17025822,0,0,0,0,0,2698404,0,0
234.0044323,0,0,0,0,0,3512089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.040803,0,3736853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557683,0,0,3327411,0,0,0
234.0441676,0,0,0,0,0,0,0,0,0,0,0,1916078,0,0,0,0,0,0,0,0,0,0,0,0
234.07717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9333717,0,0,0,3732778,0,7824849,0
234.9740505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7877359,6235500,0,0,0,2909816,0,0,0
235.0248065,4159950,6677886,6367770,2635471,5679282,5997731,2002630,2463341,3978217,4917035,3188583,0,10963979,10632383,2449946,15179710,11506948,3726111,7561149,3296646,6673519,6541125,5431338,6251526
235.0281763,0,0,0,0,0,0,0,0,0,0,2269397,0,0,0,0,0,0,2698073,0,3243086,0,0,0,4828500
235.036035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436887,0,0,0,0,0
235.043439,0,0,3156918,0,0,0,0,0,0,0,0,0,0,0,0,2845983,0,0,0,0,0,0,0,0
235.054649,0,0,0,0,0,0,0,0,2033233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235.061192,14480269,43150628,39937793,5521647,28240131,9164891,3692573,7357312,11558776,6865980,15465709,0,27436805,30977115,8962550,53679132,230336860,17536107,21594674,25714356,20697601,20947663,90686600,101102637
235.0645471,7340724,13896235,12539592,0,0,0,0,0,0,2908015,0,0,0,0,0,31986408,0,9551217,16781434,0,0,17076790,0,10282260
235.0645808,0,0,0,0,2355033,2253775,0,0,0,0,0,0,14875277,0,0,0,51913064,0,0,7431660,10180009,0,10890832,0
235.0724221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2258868,0,0,0,0,0,3153739
235.0823172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5589333,0,0,0,0,0,0,0,0
235.0975775,10906540,35130475,43501513,8311503,9004419,3787210,2875363,4295603,4250710,5378718,9163100,0,24214815,20991031,5952905,37147418,35030229,13106224,9253256,14144491,11214708,17921818,20759512,18575189
235.1339639,2336607,10801329,18674800,4163072,1987864,0,0,0,0,0,0,0,6420825,0,1998947,17811416,13902958,6334836,2979437,4503314,3094390,7643860,5816007,4208460
235.1703473,0,0,2362048,2109981,2788869,0,0,2042358,0,0,3929658,0,0,0,0,2822894,0,2354377,0,0,0,0,2542206,2476736
236.0168964,0,0,0,0,0,2372355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236.0564617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970703,0,0,5822593,0,0,0,0,0,0
236.0928413,0,0,14606678,0,0,0,0,0,2475896,0,0,0,0,0,0,12900496,0,5244041,0,6865175,0,0,0,0
236.1292175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625494,0
236.9863035,0,2762727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275543,2185314
236.989685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3473930,0,0,0,0,0,0,0,0
237.004058,0,0,0,0,0,2217709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
